---- ma-max: proto/simple.proto ----
5 9 7 2 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 7 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 7 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 7 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 1 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 0 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 8 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 9 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 2 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 3 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 4 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 10 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 5 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 6 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 1 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 0 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 8 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 9 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 2 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 2 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 3 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 4 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 10 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 4 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 5 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 7 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
5 9 6 7 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 1 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 5 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 6 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 10 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 5 6 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 2 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 1 2 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 0 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 8 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 9 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 1 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 2 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 2 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 2 2 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 2 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 2 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 3 2 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 5 3 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 5 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
5 9 4 2 8 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 10 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
4 9 4 2 0 0 0 0 0 0 0 0 1 0 2 0 1 1 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1
